transect_id,province,state,location,site,thermal_category,no_take_zone,longitude,latitude,ntransect,observer,sampling_method,sampling_area_m2,day,month,year,sampling_season,depth,temperature,complexity,visibility,start_time,end_time,biotop
2013_67,swa,santa_catarina,galé_island,north,warmer,yes,-48.399104,-27.17457,67,anderson_batista,scuba,40,17,january,2013,summer_2013,11,26,1,NA,NA,NA,interface
2013_68,swa,santa_catarina,galé_island,north,warmer,yes,-48.399104,-27.17457,68,anderson_batista,scuba,40,17,january,2013,summer_2013,4,26,3,NA,NA,NA,slope
2013_69,swa,santa_catarina,galé_island,north,warmer,yes,-48.399104,-27.17457,69,anderson_batista,scuba,40,17,january,2013,summer_2013,4.2,26,3,NA,NA,NA,slope
2013_70,swa,santa_catarina,galé_island,north,warmer,yes,-48.399104,-27.17457,70,anderson_batista,scuba,40,17,january,2013,summer_2013,4,26,3,NA,NA,NA,slope
2013_71,swa,santa_catarina,galé_island,north,warmer,yes,-48.399104,-27.17457,71,anderson_batista,scuba,40,17,january,2013,summer_2013,5.3,26,3,NA,NA,NA,slope
2013_72,swa,santa_catarina,galé_island,north,warmer,yes,-48.399104,-27.17457,72,anderson_batista,scuba,40,17,january,2013,summer_2013,6,26,3,NA,NA,NA,slope
2013_73,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,73,anderson_batista,scuba,40,18,january,2013,summer_2013,5,24,3,NA,NA,NA,slope
2013_74,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,74,anderson_batista,scuba,40,18,january,2013,summer_2013,4,24,3,NA,NA,NA,slope
2013_75,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,75,anderson_batista,scuba,40,18,january,2013,summer_2013,4.4,24,3,NA,NA,NA,slope
2013_76,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,76,anderson_batista,scuba,40,18,january,2013,summer_2013,5,24,3,NA,NA,NA,slope
2013_77,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,77,anderson_batista,scuba,40,18,january,2013,summer_2013,5.3,24,3,NA,NA,NA,slope
2013_78,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,78,anderson_batista,scuba,40,18,january,2013,summer_2013,11,24,3,NA,NA,NA,interface
2013_79,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,79,anderson_batista,scuba,40,18,january,2013,summer_2013,11.4,24,3,NA,NA,NA,interface
2013_80,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,80,anderson_batista,scuba,40,18,january,2013,summer_2013,11,24,3,NA,NA,NA,interface
2013_81,swa,santa_catarina,xavier_island,alalunga_shipwreck,colder,no,-48.390356,-27.610611,81,anderson_batista,scuba,40,18,january,2013,summer_2013,10,24,3,NA,NA,NA,interface
2013_82,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,82,anderson_batista,scuba,40,18,january,2013,summer_2013,10,24,3,NA,NA,NA,interface
2013_83,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,83,anderson_batista,scuba,40,2,october,2013,summer_2014,10.2,17,2,NA,NA,NA,interface
2013_84,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,84,anderson_batista,scuba,40,2,october,2013,summer_2014,10.3,17,2,NA,NA,NA,interface
2013_85,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,85,anderson_batista,scuba,40,2,october,2013,summer_2014,10.7,17,2,NA,NA,NA,interface
2013_86,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,86,anderson_batista,scuba,40,2,october,2013,summer_2014,11.9,17,2,NA,NA,NA,interface
2013_87,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,87,anderson_batista,scuba,40,2,october,2013,summer_2014,11.8,17,2,NA,NA,NA,interface
2013_88,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,88,anderson_batista,scuba,40,2,october,2013,summer_2014,8,17,2,NA,NA,NA,interface
2013_89,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,89,anderson_batista,scuba,40,2,october,2013,summer_2014,8.2,17,2,NA,NA,NA,interface
2013_90,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,90,anderson_batista,scuba,40,2,october,2013,summer_2014,12,17,3,NA,NA,NA,interface
2013_91,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,91,anderson_batista,scuba,40,2,october,2013,summer_2014,8,17,3,NA,NA,NA,interface
2013_92,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,92,anderson_batista,scuba,40,2,october,2013,summer_2014,9,17,2,NA,NA,NA,interface
2013_93,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,93,anderson_batista,scuba,40,2,october,2013,summer_2014,6,17,3,NA,NA,NA,slope
2013_94,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,94,anderson_batista,scuba,40,2,october,2013,summer_2014,6.2,17,3,NA,NA,NA,slope
2013_95,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,95,anderson_batista,scuba,40,2,october,2013,summer_2014,5,17,3,NA,NA,NA,slope
2013_96,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,96,anderson_batista,scuba,40,2,october,2013,summer_2014,6,17,3,NA,NA,NA,slope
2013_97,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,97,anderson_batista,scuba,40,2,october,2013,summer_2014,6.2,17,3,NA,NA,NA,slope
2013_98,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,98,anderson_batista,scuba,40,3,october,2013,summer_2014,8,17,2,NA,NA,NA,interface
2013_99,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,99,anderson_batista,scuba,40,3,october,2013,summer_2014,7,17,2,NA,NA,NA,interface
2013_100,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,100,anderson_batista,scuba,40,3,october,2013,summer_2014,7.5,17,2,NA,NA,NA,interface
2013_101,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,101,anderson_batista,scuba,40,3,october,2013,summer_2014,5,17,3,NA,NA,NA,slope
2013_102,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,102,anderson_batista,scuba,40,3,october,2013,summer_2014,5.2,17,3,NA,NA,NA,slope
2013_103,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,103,anderson_batista,scuba,40,3,october,2013,summer_2014,5,17,3,NA,NA,NA,slope
2013_104,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,104,anderson_batista,scuba,40,3,october,2013,summer_2014,4,17,2,NA,NA,NA,slope
2013_105,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,105,anderson_batista,scuba,40,3,october,2013,summer_2014,5,17,3,NA,NA,NA,slope
2014_1,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,1,juan_quimbayo,scuba,40,25,march,2014,summer_2014,8,25,1,NA,NA,NA,interface
2014_2,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,2,juan_quimbayo,scuba,40,25,march,2014,summer_2014,8.6,25,1,NA,NA,NA,interface
2014_3,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,3,juan_quimbayo,scuba,40,25,march,2014,summer_2014,9,25,1,NA,NA,NA,interface
2014_4,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,4,juan_quimbayo,scuba,40,25,march,2014,summer_2014,9,25,1,NA,NA,NA,interface
2014_5,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,5,juan_quimbayo,scuba,40,25,march,2014,summer_2014,11,25,1,NA,NA,NA,interface
2014_6,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,6,juan_quimbayo,scuba,40,25,march,2014,summer_2014,6.5,25,3,NA,NA,NA,slope
2014_7,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,7,juan_quimbayo,scuba,40,25,march,2014,summer_2014,5,25,3,NA,NA,NA,slope
2014_8,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,8,juan_quimbayo,scuba,40,25,march,2014,summer_2014,6,25,3,NA,NA,NA,slope
2014_9,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,9,juan_quimbayo,scuba,40,25,march,2014,summer_2014,4.5,25,3,NA,NA,NA,slope
2014_10,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,10,juan_quimbayo,scuba,40,25,march,2014,summer_2014,4,25,3,NA,NA,NA,slope
2014_11,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,11,juan_quimbayo,scuba,40,25,march,2014,summer_2014,13,25,1,NA,NA,NA,interface
2014_12,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,12,juan_quimbayo,scuba,40,25,march,2014,summer_2014,13,25,1,NA,NA,NA,interface
2014_13,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,13,juan_quimbayo,scuba,40,25,march,2014,summer_2014,13,25,1,NA,NA,NA,interface
2014_14,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,14,juan_quimbayo,scuba,40,25,march,2014,summer_2014,10,25,1,NA,NA,NA,interface
2014_15,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,15,juan_quimbayo,scuba,40,25,march,2014,summer_2014,14,25,1,NA,NA,NA,interface
2014_16,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,16,juan_quimbayo,scuba,40,25,march,2014,summer_2014,6,25,3,NA,NA,NA,slope
2014_17,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,17,juan_quimbayo,scuba,40,25,march,2014,summer_2014,6,25,3,NA,NA,NA,slope
2014_18,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,18,juan_quimbayo,scuba,40,25,march,2014,summer_2014,5,25,3,NA,NA,NA,slope
2014_19,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,19,juan_quimbayo,scuba,40,25,march,2014,summer_2014,6,25,3,NA,NA,NA,slope
2014_20,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,20,luisa_fontoura,scuba,40,25,march,2014,summer_2014,13,25,1,NA,NA,NA,interface
2014_21,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,21,luisa_fontoura,scuba,40,25,march,2014,summer_2014,11,25,2,NA,NA,NA,interface
2014_22,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,22,luisa_fontoura,scuba,40,25,march,2014,summer_2014,11.5,25,1,NA,NA,NA,interface
2014_23,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,23,luisa_fontoura,scuba,40,25,march,2014,summer_2014,12.5,25,1,NA,NA,NA,interface
2014_24,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,24,luisa_fontoura,scuba,40,25,march,2014,summer_2014,12,25,2,NA,NA,NA,interface
2014_25,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,25,luisa_fontoura,scuba,40,25,march,2014,summer_2014,13,25,1,NA,NA,NA,interface
2014_26,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,26,luisa_fontoura,scuba,40,25,march,2014,summer_2014,5,25,3,NA,NA,NA,slope
2014_27,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,27,luisa_fontoura,scuba,40,25,march,2014,summer_2014,6,25,2,NA,NA,NA,slope
2014_28,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,28,luisa_fontoura,scuba,40,25,march,2014,summer_2014,6.8,25,3,NA,NA,NA,slope
2014_29,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,29,luisa_fontoura,scuba,40,25,march,2014,summer_2014,5,25,3,NA,NA,NA,slope
2014_30,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,30,luisa_fontoura,scuba,40,25,march,2014,summer_2014,5.8,25,2,NA,NA,NA,slope
2014_31,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,31,luisa_fontoura,scuba,40,25,march,2014,summer_2014,5.8,25,3,NA,NA,NA,slope
2014_32,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,32,luisa_fontoura,scuba,40,27,march,2014,summer_2014,8,24,2,NA,NA,NA,interface
2014_33,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,33,luisa_fontoura,scuba,40,27,march,2014,summer_2014,10.6,24,2,NA,NA,NA,interface
2014_34,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,34,luisa_fontoura,scuba,40,27,march,2014,summer_2014,11.5,24,1,NA,NA,NA,interface
2014_35,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,35,luisa_fontoura,scuba,40,27,march,2014,summer_2014,11,24,2,NA,NA,NA,interface
2014_36,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,36,luisa_fontoura,scuba,40,27,march,2014,summer_2014,11,24,2,NA,NA,NA,interface
2014_37,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,37,luisa_fontoura,scuba,40,27,march,2014,summer_2014,4.9,24,2,NA,NA,NA,slope
2014_38,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,38,luisa_fontoura,scuba,40,27,march,2014,summer_2014,5.6,24,2,NA,NA,NA,slope
2014_39,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,39,luisa_fontoura,scuba,40,27,march,2014,summer_2014,5.7,24,2,NA,NA,NA,slope
2014_40,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,40,luisa_fontoura,scuba,40,27,march,2014,summer_2014,5.8,24,3,NA,NA,NA,slope
2014_41,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,41,luisa_fontoura,scuba,40,27,march,2014,summer_2014,5.6,24,3,NA,NA,NA,slope
2014_42,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,42,juan_quimbayo,scuba,40,27,march,2014,summer_2014,9.6,24,1,NA,NA,NA,interface
2014_43,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,43,juan_quimbayo,scuba,40,27,march,2014,summer_2014,10,24,1,NA,NA,NA,interface
2014_44,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,44,juan_quimbayo,scuba,40,27,march,2014,summer_2014,11.4,24,1,NA,NA,NA,interface
2014_45,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,45,juan_quimbayo,scuba,40,27,march,2014,summer_2014,11,24,1,NA,NA,NA,interface
2014_46,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,46,juan_quimbayo,scuba,40,27,march,2014,summer_2014,12,24,1,NA,NA,NA,interface
2014_47,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,47,juan_quimbayo,scuba,40,27,march,2014,summer_2014,6,24,2,NA,NA,NA,slope
2014_48,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,48,juan_quimbayo,scuba,40,27,march,2014,summer_2014,5,24,2,NA,NA,NA,slope
2014_49,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,49,juan_quimbayo,scuba,40,27,march,2014,summer_2014,5,24,2,NA,NA,NA,slope
2014_50,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,50,juan_quimbayo,scuba,40,27,march,2014,summer_2014,5,24,2,NA,NA,NA,slope
2014_51,swa,santa_catarina,arvoredo_island,baia_do_farol,warmer,no,-48.360902,-27.296388,51,juan_quimbayo,scuba,40,27,march,2014,summer_2014,7,24,2,NA,NA,NA,slope
2014_52,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,52,alexandre_siqueira,scuba,40,19,march,2014,summer_2014,8.5,25.5,1,NA,NA,NA,rhodolith
2014_53,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,53,alexandre_siqueira,scuba,40,19,march,2014,summer_2014,8.5,25.5,1,NA,NA,NA,rhodolith
2014_54,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,54,alexandre_siqueira,scuba,40,19,march,2014,summer_2014,8.5,25.5,1,NA,NA,NA,rhodolith
2014_55,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,55,alexandre_siqueira,scuba,40,19,march,2014,summer_2014,8.5,25.5,1,NA,NA,NA,rhodolith
2014_56,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,56,alexandre_siqueira,scuba,40,19,march,2014,summer_2014,8.5,25.5,1,NA,NA,NA,rhodolith
2014_57,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,57,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,8,24.7,2,NA,NA,NA,interface
2014_58,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,58,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,7.2,24.7,2,NA,NA,NA,interface
2014_59,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,59,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,7.6,24.7,2,NA,NA,NA,interface
2014_60,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,60,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,8,24.7,2,NA,NA,NA,interface
2014_61,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,61,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,9.5,24.7,2,NA,NA,NA,interface
2014_62,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,62,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,10.2,24.7,2,NA,NA,NA,interface
2014_63,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,63,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,10.2,24.7,2,NA,NA,NA,interface
2014_64,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,64,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,4.9,25.2,2,NA,NA,NA,slope
2014_65,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,65,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,5.3,25.2,2,NA,NA,NA,slope
2014_66,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,66,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,6,25,2,NA,NA,NA,slope
2014_67,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,67,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,5.4,25,2,NA,NA,NA,slope
2014_68,swa,santa_catarina,arvoredo_island,saco_do_capim,warmer,no,-48.374168,-27.283483,68,alexandre_siqueira,scuba,40,24,march,2014,summer_2014,5.8,25,2,NA,NA,NA,slope
2014_69,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,69,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,12,24.5,2,NA,NA,NA,interface
2014_70,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,70,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,12,24.5,2,NA,NA,NA,interface
2014_71,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,71,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,12,24.5,2,NA,NA,NA,interface
2014_72,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,72,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,11.5,24.5,2,NA,NA,NA,interface
2014_73,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,73,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,11.5,24.5,2,NA,NA,NA,interface
2014_74,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,74,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,8,24.5,2,NA,NA,NA,slope
2014_75,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,75,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,8,24.5,2,NA,NA,NA,slope
2014_76,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,76,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,5,24.5,2,NA,NA,NA,slope
2014_77,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,77,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,7.5,24.5,2,NA,NA,NA,slope
2014_78,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,78,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,8,24.5,2,NA,NA,NA,slope
2014_79,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,79,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,8,24.5,2,NA,NA,NA,slope
2014_80,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,80,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,4,24.5,2,NA,NA,NA,slope
2014_81,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,81,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,4.7,24.5,2,NA,NA,NA,slope
2014_82,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,82,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,4.5,24.5,2,NA,NA,NA,slope
2014_83,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,83,alexandre_siqueira,scuba,40,26,march,2014,summer_2014,5,24.5,2,NA,NA,NA,slope
2014_84,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,84,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,4.6,26,2,NA,NA,NA,interface
2014_85,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,85,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,4.6,26,2,NA,NA,NA,interface
2014_86,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,86,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,5,26,2,NA,NA,NA,interface
2014_87,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,87,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,5,26,2,NA,NA,NA,interface
2014_88,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,88,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,5,26,2,NA,NA,NA,interface
2014_89,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,89,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,3.4,26,2,NA,NA,NA,slope
2014_90,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,90,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,4.5,26,2,NA,NA,NA,slope
2014_91,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,91,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,3.8,26,2,NA,NA,NA,slope
2014_92,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,92,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,4,26,2,NA,NA,NA,slope
2014_93,swa,santa_catarina,arvoredo_island,rancho_norte,warmer,yes,-48.375147,-27.278552,93,alexandre_siqueira,scuba,40,8,april,2014,summer_2014,4.4,26,2,NA,NA,NA,slope
2014_94,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,94,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,7,18.5,2,NA,NA,NA,interface
2014_95,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,95,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,7,18.5,2,NA,NA,NA,interface
2014_96,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,96,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,9.7,18.5,2,NA,NA,NA,interface
2014_97,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,97,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,8.8,18.5,2,NA,NA,NA,interface
2014_98,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,98,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,7.5,18.5,2,NA,NA,NA,interface
2014_99,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,99,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,5,22.7,2,NA,NA,NA,slope
2014_100,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,100,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,4.3,22.7,2,NA,NA,NA,slope
2014_101,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,101,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,4,22.7,2,NA,NA,NA,slope
2014_102,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,102,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,5,22.7,2,NA,NA,NA,slope
2014_103,swa,santa_catarina,aranhas_island,west,colder,no,-48.365077,-27.486863,103,alexandre_siqueira,scuba,40,9,april,2014,summer_2014,4.2,22.7,2,NA,NA,NA,slope
2014_104,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,104,alexandre_siqueira,scuba,40,10,april,2014,summer_2014,12.2,25,2,NA,NA,NA,interface
2014_105,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,105,alexandre_siqueira,scuba,40,10,april,2014,summer_2014,10,25,2,NA,NA,NA,interface
2014_106,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,106,alexandre_siqueira,scuba,40,10,april,2014,summer_2014,11,25,2,NA,NA,NA,interface
2014_107,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,107,alexandre_siqueira,scuba,40,10,april,2014,summer_2014,11,25,2,NA,NA,NA,interface
